R106_10_40

10	40

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        139        169         10   
    5      15         30         26          0        199         10   
    6      25         30          3         89        119         10   
    7      20         50          5          0        198         10   
    8      10         43          9         85        115         10   
    9      55         60         16         87        117         10   
   10      30         60         16        114        144         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      40         46          5          0        204         10          1
    1      36         24          1          0        202         10          2
    2      55         49          5          0        197         10          3
    3      53         22         16        139        257         10          4
    4      13         26          4          0        199         10          5
    5      22         29          1         89        227         10          6
    6      24         43          2          0        198         10          7
    7      12         36          3         85        208         10          8
    8      59         64          1         87        218         10          9
    9      30         61          2        114        258         10         10
   10      31         61          9        114        244         10         10
   11      43         48          1          0        197         10          3
   12      53         41          1          0        197         10          3
   13      51         60          8         87        227         10          9
   14      55         62          5         87        228         10          9
   15      34         15          4          0        202         10          2
   16      38         20          2          0        202         10          2
   17      39         51          1          0        204         10          1
   18      15         27         14          0        199         10          5
   19      18         32          3          0        199         10          5
   20       6         42          2         85        201         10          8
   21       5         44          2         85        203         10          8
   22      24         28          1         89        168         10          6
   23      32         64          3        114        199         10         10
   24      14         29          2          0        199         10          5
   25       0         41          2         85        224         10          8
   26      56         59          2         87        196         10          9
   27      51         21          2        139        246         10          4
   28      16         31          2          0        199         10          5
   29      57         15          1        139        307         10          4
   30      52         46          1          0        197         10          3
   31      18         46          1          0        198         10          7
   32      40         50          4          0        204         10          1
   33      32         64          1        114        260         10         10
   34      27         58          1        114        247         10         10
   35      28         27          1         89        213         10          6
   36      14         33          1          0        199         10          5
   37      55         45          5          0        197         10          3
   38      21         53          1          0        198         10          7
   39      22         55          1          0        198         10          7
