C109_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0       1236          0   
    1      45         68         10        760       1120         90   
    2      45         70         30        668       1028         90   
    3      42         66         10         16        376         90   
    4      42         68         10        575        935         90   
    5      42         65         10         15        375         90   
    6      40         69         20        482        842         90   
    7      40         66         20         18        378         90   
    8      38         68         20        110        470         90   
    9      38         70         10        390        750         90   
   10      35         66         10        204        564         90   
   11      35         69         10        297        657         90   
   12      25         85         20        507        867         90   
   13      22         75         30         30        390         90   
   14      22         85         10        414        774         90   
   15      20         80         40        227        587         90   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      43         69          3        760       1162         90          1
    1      45         72         22        668       1964         90          2
    2      43         70          1         16        879         90          3
    3      40         62          5        575       1885         90          4
    4      40         63         10         15       1813         90          5
    5      43         69         20        482       1315         90          6
    6      39         65         12         18       1595         90          7
    7      44         63         18        110       1328         90          8
    8      35         73          1        390       1260         90          9
    9      28         65          8        204       2007         90         10
   10      39         68          4        297        730         90         11
   11      23         85         11        507       2089         90         12
   12      25         73         30         30        517         90         13
   13      21         86          5        414       1209         90         14
   14      24         78         11        227        725         90         15
   15      24         80          2        507       1955         90         12
   16      28         77          1        414       1966         90         14
   17      38         71          5        575       2040         90          4
   18      23         88          1        507       1298         90         12
   19      37         70          1        297       1597         90         11
   20      36         62          3         18       1257         90          7
   21      46         69          7        760       2499         90          1
   22      22         83          6        227        925         90         15
   23      25         81          3        507       1129         90         12
   24      35         70          1         18       1071         90          7
   25      34         69          1        297       1658         90         11
   26      27         80          1        414       1258         90         14
   27      33         69          3        390       1709         90          9
   28      38         65          5         16       1463         90          3
   29      17         83          1        414       1108         90         14
   30      36         63          1         18       1839         90          7
   31      39         67          1         18       1777         90          7
   32      35         64          2        204       1527         90         10
   33      27         82          1        507       1102         90         12
   34      46         67          1        110       1362         90          8
   35      39         71          7        668       1600         90          2
   36      36         62          1         18       1081         90          7
   37      45         61          1         16       1361         90          3
   38      39         67          2        390       1269         90          9
   39      41         62          1         18       1781         90          7
   40      22         90          1        507       1605         90         12
   41      25         86          1        507       1000         90         12
   42      16         79          5        227       1966         90         15
   43      39         64          1        390       1258         90          9
   44      40         68          1        390       2083         90          9
   45      37         73          1        390        953         90          9
   46      36         68          1        297       1688         90         11
   47      43         64          1         16       1035         90          3
   48      18         84          1        414       1172         90         14
   49      38         67          1        297        680         90         11
   50      24         86          1        414       2012         90         14
   51      45         65          1         16        822         90          3
   52      38         68          1        110        970         90          8
   53      42         69          1        390       1827         90          9
   54      33         62          1        297       1512         90         11
   55      45         64          1        668       1072         90          2
   56      39         64          1        297       1618         90         11
   57      41         67          1         16       1040         90          3
   58      21         84         17        227       1908         90         15
   59      22         77          1        227       1807         90         15
