C108_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0       1236          0   
    1      45         68         10        830       1049         90   
    2      45         70         30        756        939         90   
    3      42         66         10         16        336         90   
    4      42         68         10        643        866         90   
    5      42         65         10         15        226         90   
    6      40         69         20        499        824         90   
    7      40         66         20         87        308         90   
    8      38         68         20        150        429         90   
    9      38         70         10        429        710         90   
   10      35         66         10        279        488         90   
   11      35         69         10        363        590         90   
   12      25         85         20        547        826         90   
   13      22         75         30         30        280         90   
   14      22         85         10        489        698         90   
   15      20         80         40        318        495         90   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      44         67          3        830       1681         90          1
    1      41         70         13        756       1868         90          2
    2      36         66          4         16        942         90          3
    3      43         65          1        643        915         90          4
    4      41         61         10         15        650         90          5
    5      41         72         12        499       1390         90          6
    6      39         63          9         87       1287         90          7
    7      36         66          6        150        885         90          8
    8      42         70          8        429       1135         90          9
    9      34         64          6        279       1373         90         10
   10      34         71          5        363        681         90         11
   11      22         82          7        547        980         90         12
   12      21         73         12         30       1227         90         13
   13      18         85          5        489       1495         90         14
   14      18         86         40        318       1153         90         15
   15      44         65          7        756       1570         90          2
   16      33         63          1        279        575         90         10
   17      25         91          7        547       1723         90         12
   18      32         67          1        279       1449         90         10
   19      36         66          5        499       1410         90          6
   20      44         68          2        756       1137         90          2
   21      48         75          5        756       1252         90          2
   22      44         69          2        643       1045         90          4
   23      38         69          1        363        806         90         11
   24      39         69          3        499        951         90          6
   25      49         73          2        830       1868         90          1
   26      39         69          4         16        356         90          3
   27      31         72          2        363        964         90         11
   28      39         65          1        429        702         90          9
   29      37         69          2        150        562         90          8
   30      22         88          1        489       1509         90         14
   31      21         88          1        489       1552         90         14
   32      36         66          5         87        381         90          7
   33      41         66          6         87       1127         90          7
   34      42         69          2        643        990         90          4
   35      48         66          2         16       1113         90          3
   36      48         67          2        830       1735         90          1
   37      26         83          3        547       1686         90         12
   38      40         66          2        150       1360         90          8
   39      44         75          1        756       1158         90          2
   40      45         69          1        756       1881         90          2
   41      40         61          2        279        573         90         10
   42      20         85          1        489        933         90         14
   43      22         76          1         30        686         90         13
   44      24         87          2        547       1745         90         12
   45      35         67          2        150       1204         90          8
   46      38         67          5        150       1330         90          8
   47      18         75         13         30        452         90         13
   48      42         75          2        643       1002         90          4
   49      33         71          3        150       1107         90          8
   50      36         70          1        363        988         90         11
   51      27         76          3         30        525         90         13
   52      34         70          1        363        642         90         11
   53      19         74          1         30       1211         90         13
   54      19         85          2        489       1527         90         14
   55      41         68          3        643       1754         90          4
   56      24         88          1        547       1237         90         12
   57      42         70          1        756       1034         90          2
   58      44         72          3        830       2038         90          1
   59      31         71          1        429        708         90          9
