R102_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        149        159         10   
    5      15         30         26          0        199         10   
    6      25         30          3         99        109         10   
    7      20         50          5          0        198         10   
    8      10         43          9         95        105         10   
    9      55         60         16         97        107         10   
   10      30         60         16        124        134         10   
   11      20         65         12         67         77         10   
   12      50         35         19          0        205         10   
   13      30         25         23        159        169         10   
   14      15         10         20         32         42         10   
   15      30          5          8         61         71         10   
 
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      38         51          5          0        204         10          1
    1      29         16          5          0        202         10          2
    2      57         42          5          0        197         10          3
    3      58         16          1        149        207         10          4
    4      11         28         11          0        199         10          5
    5      20         29          1         99        168         10          6
    6      18         52          1          0        198         10          7
    7       7         44          7         95        145         10          8
    8      52         63         10         97        147         10          9
    9      29         57          3        124        179         10         10
   10      20         63         12         67        113         10         11
   11      47         34         10          0        205         10         12
   12      29         24         15        159        215         10         13
   13      13         15         15         32         97         10         14
   14      30          3          1         61         81         10         15
   15      30         23          1        159        216         10         13
   16       9         43          1         95        148         10          8
   17      38         47          1          0        204         10          1
   18      52         56          3         97        150         10          9
   19      35         27          1        159        233         10         13
   20      27         58          1        124        159         10         10
   21      32         20          2          0        202         10          2
   22      55         21         15        149        185         10          4
   23      43         34          1          0        205         10         12
   24      60         18          1        149        213         10          4
   25      53         23          2        149        193         10          4
   26      30         29          2        159        197         10         13
   27      10         39          1         95        127         10          8
   28      20         54          1          0        198         10          7
   29      34         24          1        159        197         10         13
   30      29          2          3         61        111         10         15
   31      25         29          1         99        143         10          6
   32      11         30          5          0        199         10          5
   33      49         31          8          0        205         10         12
   34      28         26          1        159        200         10         13
   35      33         62          4        124        157         10         10
   36      12         44          1          0        198         10          7
   37      26         33          1         99        149         10          6
   38      54         60          1         97        147         10          9
   39      56         46          4          0        197         10          3
   40      26         26          2        159        199         10         13
   41      18         47          1          0        198         10          7
   42      16          7          4         32         74         10         14
   43      54         43          4          0        197         10          3
   44      18         36          3          0        199         10          5
   45      39         50          1          0        204         10          1
   46      39         50          1          0        204         10          1
   47      56         63          1         97        127         10          9
   48      26         59          2        124        163         10         10
   49      12         32          6          0        199         10          5
   50      14         32          1          0        199         10          5
   51      34         60          2        124        171         10         10
   52      20          9          1         32         89         10         14
   53      41         45          1          0        204         10          1
   54      27          5          1         61        122         10         15
   55      58         58          1         97        151         10          9
   56      27          8          3         61        100         10         15
   57      41         49          1          0        204         10          1
   58      33         58          4        124        169         10         10
   59      26         56          1          0        198         10          7
