RC107_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20        125        191         10   
    2      22         75         30         32         97         10   
    3      22         85         10        101        146         10   
    4      20         80         40         71        193         10   
    5      20         85         20         40        113         10   
    6      18         75         20         55        164         10   
    7      15         75         20         69        118         10   
    8      15         80         10         56        155         10   
    9      10         35         20         51        160         10   
   10      10         40         30         90        177         10   
   11       8         40         40         33        152         10   
   12       8         45         20         49        108         10   
   13       5         35         10         62        191         10   
   14       5         45         10         35        117         10   
   15       2         40         20         39        161         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      22         88         14        125        382         10          1
    1      22         74          1         32        425         10          2
    2      23         93          7        101        506         10          3
    3      18         82          8         71        188         10          4
    4      22         88         15         40        311         10          5
    5      16         73          8         55        441         10          6
    6      10         74         10         69        390         10          7
    7      16         83          5         56        331         10          8
    8      11         35         11         51        332         10          9
    9       7         44          6         90        264         10         10
   10       8         35         29         33        171         10         11
   11       4         44          2         49        476         10         12
   12       4         35          6         62        260         10         13
   13       2         45          5         35        166         10         14
   14       1         36          1         39        160         10         15
   15       1         34          1         62        463         10         13
   16       8         42          6         33        458         10         11
   17       9         45         18         49        290         10         12
   18      15         79          9         55        519         10          6
   19      22         83          4         40        190         10          5
   20      27         83          1        125        262         10          1
   21       1         40          5         39        285         10         15
   22      22         81          1        101        251         10          3
   23      12         75          2         69        513         10          7
   24      22         75         29         32        152         10          2
   25       2         36          2         62        395         10         13
   26       9         43          1         33        361         10         11
   27      19         81          2         56        275         10          8
   28      18         77          2         55        292         10          6
   29       3         39          2         39        414         10         15
   30      16         76          1         69        185         10          7
   31       7         43          1         33        435         10         11
   32      19         75          4         71        474         10          4
   33      23         83          1         40        154         10          5
   34      18         77          2         69        231         10          7
   35       7         41          1         35        243         10         14
   36      21         83         28         71        505         10          4
   37       4         37          1         33        172         10         11
   38       9         37          1         33        293         10         11
   39      14         83          1         56        334         10          8
   40       7         38          8         51        379         10          9
   41      26         86          1        125        319         10          1
   42      18         75          2         69        512         10          7
   43       3         35          1         35        306         10         14
   44      16         74          1         55        330         10          6
   45      15         32          1         51        312         10          9
   46       7         41         12         90        336         10         10
   47      19         78          1         69        437         10          7
   48       5         33          1         33        194         10         11
   49      18         77          2         69        419         10          7
   50       5         50          3         35        354         10         14
   51      -1         40         12         39        436         10         15
   52      20         86          1        125        418         10          1
   53       1         47         12         90        452         10         10
   54       6         35          1         62        354         10         13
   55      24         87          1        125        298         10          1
   56      22         80          1        125        345         10          1
   57      24         94          2        101        488         10          3
   58      21         83          1        125        308         10          1
   59      18         78          2         56        346         10          8
