R109_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10        133        198         10   
    2      35         17          7         22         87         10   
    3      55         45         13         98        143         10   
    4      55         20         19        123        184         10   
    5      15         30         26         20         93         10   
    6      25         30          3         76        131         10   
    7      20         50          5         61        110         10   
    8      10         43          9         75        124         10   
    9      55         60         16         74        129         10   
   10      30         60         16        107        150         10   
   11      20         65         12         42        101         10   
   12      50         35         19         38         97         10   
   13      30         25         23        131        196         10   
   14      15         10         20         32        114         10   
   15      30          5          8         35         96         10   
   
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      36         50          2        133        432         10          1
    1      36         14          2         22        258         10          2
    2      57         45          4         98        236         10          3
    3      56         22          9        123        368         10          4
    4      16         37          8         20        292         10          5
    5      28         25          1         76        363         10          6
    6      24         47          1         61        370         10          7
    7       5         39          3         75        352         10          8
    8      58         58         11         74        277         10          9
    9      28         61          1        107        278         10         10
   10      26         61          8         42        137         10         11
   11      49         36         14         38        234         10         12
   12      35         26          9        131        239         10         13
   13      11         11          3         32        117         10         14
   14      30         10          2         35        307         10         15
   15      41         43          2        133        357         10          1
   16      14         67          1         42        315         10         11
   17       8         43          2         75        206         10          8
   18      27         29          1         76        303         10          6
   19      34          7          1         35        134         10         15
   20      34         22         12        131        363         10         13
   21      29         23          2        131        410         10         13
   22      22         47          1         61        149         10          7
   23      22         53          1         61        260         10          7
   24      31          4          2         35        284         10         15
   25      54         21          2        123        332         10          4
   26      56         42          6         98        321         10          3
   27      30         58          6        107        186         10         10
   28      32          0          1         35        211         10         15
   29      52         33          2         38        346         10         12
   30      53         19          2        123        310         10          4
   31      31         61          5        107        352         10         10
   32      51         33          3         38        198         10         12
   33      13         28          2         20        263         10          5
   34      55         20          1        123        380         10          4
   35      46         45          1        133        456         10          1
   36      43         54          5        133        423         10          1
   37      16         54          1         61        238         10          7
   38      18         27         10         20        299         10          5
   39      56         21          4        123        313         10          4
   40      16          9         17         32        126         10         14
   41      32         61          1        107        223         10         10
   42      26         60          1        107        266         10         10
   43      22         33          1         76        391         10          6
   44      32         56          1        107        248         10         10
   45      56         41          1         98        229         10          3
   46      36         17          5         22        250         10          2
   47      22         52          1         61        362         10          7
   48      17         22          3         20        221         10          5
   49      11         38          1         75        271         10          8
   50      22         67          3         42        164         10         11
   51       9         42          3         75        277         10          8
   52      12         32          1         20        201         10          5
   53      30          6          1         35        175         10         15
   54       8         25          2         20        302         10          5
   55      56         60          5         74        323         10          9
   56      25          1          1         35        344         10         15
   57      30         60          1        107        335         10         10
   58      54         18          1        123        229         10          4
   59      56         46          2         98        350         10          3
