C105_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0       1236          0   
    1      45         68         10        885        994         90   
    2      45         70         30        802        893         90   
    3      42         66         10         25        186         90   
    4      42         68         10        699        810         90   
    5      42         65         10         15        120         90   
    6      40         69         20        580        743         90   
    7      40         66         20        142        253         90   
    8      38         68         20        220        359         90   
    9      38         70         10        499        640         90   
   10      35         66         10        331        436         90   
   11      35         69         10        420        533         90   
   12      25         85         20        617        756         90   
   13      22         75         30         30        155         90   
   14      22         85         10        541        646         90   
   15      20         80         40        362        451         90   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      41         63          7        885       1072         90          1
    1      43         73         18        802       1339         90          2
    2      40         61          2         25        231         90          3
    3      42         63          7        699       1133         90          4
    4      42         63          4         15        606         90          5
    5      37         67         10        580        842         90          6
    6      39         62          3        142        743         90          7
    7      37         71         10        220        522         90          8
    8      37         72          1        499        879         90          9
    9      36         63          1        331        906         90         10
   10      33         73          3        420        719         90         11
   11      24         86         16        617        783         90         12
   12      27         76         22         30        538         90         13
   13      22         84          1        541        692         90         14
   14      20         84         40        362        737         90         15
   15      23         88          4        541        915         90         14
   16      40         64          3         15        204         90          5
   17      50         62          2        885       1119         90          1
   18      18         90          1        541        812         90         14
   19      38         73          1        499        925         90          9
   20      41         71          5        802       1197         90          2
   21      37         67          5        499        803         90          9
   22      32         73          1        220        718         90          8
   23      32         68          2        331        582         90         10
   24      34         65          7        331        628         90         10
   25      17         72          3         30        459         90         13
   26      45         67         13        142        427         90          7
   27      19         73          5         30        292         90         13
   28      39         66          3         25        303         90          3
   29      37         73          1        580       1055         90          6
   30      33         71          1        499        671         90          9
   31      44         69          1        885       1488         90          1
   32      38         68          2        142        586         90          7
   33      44         63          3        802       1059         90          2
   34      17         88          1        541        710         90         14
   35      41         63          1        699       1244         90          4
   36      44         68          1        499        670         90          9
   37      38         68          9        220        542         90          8
   38      41         66          1         25        629         90          3
   39      20         85          2        617       1071         90         12
   40      39         65          1         25        630         90          3
   41      43         67          1        699       1175         90          4
   42      43         68          9        580        821         90          6
   43      30         81          2        617       1020         90         12
   44      43         64          1         25        608         90          3
   45      39         71          1        802       1116         90          2
   46      49         66          3        802        986         90          2
   47      39         62          1         15        409         90          5
   48      35         67          5        420        746         90         11
   49      46         62          1        699       1325         90          4
   50      39         68          1         25        622         90          3
   51      41         65          2        142        383         90          7
   52      42         67          1         25        193         90          3
   53      22         81          1        541        789         90         14
   54      41         69          1        499        808         90          9
   55      23         84          1        541        923         90         14
   56      20         79          1        541        790         90         14
   57      34         74          1        420        829         90         11
   58      42         62          2         15        526         90          5
   59      28         66          1        420        912         90         11
