R106_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        139        169         10   
    5      15         30         26          0        199         10   
    6      25         30          3         89        119         10   
    7      20         50          5          0        198         10   
    8      10         43          9         85        115         10   
    9      55         60         16         87        117         10   
   10      30         60         16        114        144         10   
   11      20         65         12         57         87         10   
   12      50         35         19          0        205         10   
   13      30         25         23        149        179         10   
   14      15         10         20         32         62         10   
   15      30          5          8         51         81         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      35         50          8          0        204         10          1
    1      35         18          1          0        202         10          2
    2      52         43          1          0        197         10          3
    3      52         21         11        139        266         10          4
    4      11         30          9          0        199         10          5
    5      26         30          1         89        128         10          6
    6      16         47          4          0        198         10          7
    7       6         46          2         85        155         10          8
    8      57         61          9         87        199         10          9
    9      26         64          1        114        262         10         10
   10      20         66          6         57        186         10         11
   11      51         32          8          0        205         10         12
   12      28         27          4        149        277         10         13
   13      16          7          7         32        108         10         14
   14      31          5          3         51        162         10         15
   15      22         33          1         89        158         10          6
   16      56         44          7          0        197         10          3
   17      45         32          1          0        205         10         12
   18      17         31         14          0        199         10          5
   19      54         36          2          0        205         10         12
   20      37         46          1          0        204         10          1
   21      17         62          3         57        163         10         11
   22      13         25          1          0        199         10          5
   23      15         11          4         32        128         10         14
   24      50         23          3        139        223         10          4
   25      33         24          4        149        237         10         13
   26      29         23          4        149        282         10         13
   27      17         33          1          0        199         10          5
   28      34         21          1          0        202         10          2
   29      32         17          2          0        202         10          2
   30      57         64          5         87        155         10          9
   31      15         33          1          0        199         10          5
   32      39         16          1          0        202         10          2
   33      43         45          1          0        204         10          1
   34      18         65          1         57        101         10         11
   35      26         29          1         89        213         10          6
   36      29         26          2        149        289         10         13
   37      24         52          1          0        198         10          7
   38      54         48          1          0        197         10          3
   39      12          8          2         32         83         10         14
   40      31         24          9        149        206         10         13
   41      31          0          2         51        222         10         15
   42      56         42          2          0        197         10          3
   43      15         63          1         57        174         10         11
   44      34         62          7        114        261         10         10
   45       6         37          1         85        152         10          8
   46      47         33          8          0        205         10         12
   47      20         60          1         57        124         10         11
   48      59         38          2          0        197         10          3
   49      34         11          1          0        202         10          2
   50      12         45          3         85        181         10          8
   51      37         20          1          0        202         10          2
   52      55         56          2         87        243         10          9
   53      10         43          2         85        221         10          8
   54      31          6          2         51        188         10         15
   55       9         12          7         32        184         10         14
   56      10         42          1         85        167         10          8
   57      29          8          1         51        213         10         15
   58      29         60          8        114        167         10         10
   59      57         23          5        139        197         10          4
