C106_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0       1236          0   
    1      45         68         10        890        989         90   
    2      45         70         30        816        879         90   
    3      42         66         10         55        156         90   
    4      42         68         10        703        806         90   
    5      42         65         10         15         60         90   
    6      40         69         20        559        764         90   
    7      40         66         20        172        223         90   
    8      38         68         20        250        329         90   
    9      38         70         10        489        650         90   
   10      35         66         10        361        406         90   
   11      35         69         10        450        503         90
   12      25         85         20        647        726         90   
   13      22         75         30         30         95         90   
   14      22         85         10        571        616         90   
   15      20         80         40        392        421         90   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      45         65          7        890       1148         90          1
    1      44         75         26        816       1154         90          2
    2      40         64         10         55        263         90          3
    3      37         70          4        703        884         90          4
    4      36         68          5         15        235         90          5
    5      37         75         16        559        919         90          6
    6      36         63          2        172        533         90          7
    7      36         62          4        250        406         90          8
    8      39         69          7        489        715         90          9
    9      32         66          2        361        613         90         10
   10      36         66          1        450        737         90         11
   11      26         78          8        647        821         90         12
   12      14         74         18         30        473         90         13
   13      18         85          2        571        779         90         14
   14      15         79         24        392        713         90         15
   15      21         80         12        392        561         90         15
   16      42         62          3        361        723         90         10
   17      38         69          1        559        882         90          6
   18      40         70          2        489        775         90          9
   19      27         87          4        647        817         90         12
   20      39         67          2        703        844         90          4
   21      25         84          1        571        808         90         14
   22      38         67         16        250        349         90          8
   23      38         61          6        172        590         90          7
   24      37         65          8        172        313         90          7
   25      20         80          1        392        756         90         15
   26      42         70          1        816        996         90          2
   27      26         85          5        647        930         90         12
   28      37         69          4        450        803         90         11
   29      38         67          1        489        785         90          9
   30      42         63          1        890       1205         90          1
   31      35         69          1        172        374         90          7
   32      41         69          1        172        425         90          7
   33      38         64          1        172        307         90          7
   34      38         65          2        450        738         90         11
   35      30         65          1        361        572         90         10
   36      22         83          3        571        951         90         14
   37      18         77          2        571        901         90         14
   38      43         71          1        816       1164         90          2
   39      35         65          1        172        470         90          7
   40      43         69          1        816       1022         90          2
   41      40         67          2        703       1055         90          4
   42      38         62          4         15        315         90          5
   43      20         81          1        392        745         90         15
   44      34         62          3        361        533         90         10
   45      24         81          3        647       1049         90         12
   46      44         69          2        559        702         90          6
   47      32         64          1        559        927         90          6
   48      34         68          1        361        728         90         10
   49      19         75         12         30        203         90         13
   50      43         66          2        890       1043         90          1
   51      22         84          1        392        806         90         15
   52      45         73          1        816       1049         90          2
   53      19         73          1        392        763         90         15
   54      35         63          2        450        748         90         11
   55      16         83          2        571        773         90         14
   56      43         67          1         15        342         90          5
   57      38         68          1        450        851         90         11
   58      39         65          1        703        954         90          4
   59      43         74          1        703        949         90          4
