R101_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0          35      35           0       0         230           0
    1          41      49          10     161         171          10
    2          35      17           7      50          60          10
    3          55      45          13     116         126          10
    4          55      20          19     149         159          10
    5          15      30          26      34          44          10
    6          25      30           3      99         109          10
    7          20      50           5      81          91          10
    8          10      43           9      95         105          10
    9          55      60          16      97         107          10
   10          30      60          16     124         134          10
   11          20      65          12      67          77          10
   12          50      35          19      63          73          10
   13          30      25          23     159         169          10
   14          15      10          20      32          42          10
   15          30       5           8      61          71          10
   
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      39         49          8        161        208         10          1
    1      33         16          7         50         92         10          2
    2      58         41          8        116        153         10          3
    3      55         18         11        149        189         10          4
    4      15         25         19         34        100         10          5
    5      21         28          1         99        159         10          6
    6      17         47          1         81        139         10          7
    7      11         43          1         95        148         10          8
    8      50         56         12         97        178         10          9
    9      29         60          8        124        178         10         10
   10      17         64          6         67        110         10         11
   11      46         33          7         63        118         10         12
   12      29         22          6        159        220         10         13
   13      17         13          2         32         81         10         14
   14      31          1          4         61        112         10         15
   15      16         64          1         67        109         10         11
   16      50         46          4        116        151         10          3
   17      20         64          1         67         87         10         11
   18      29         21          2        159        209         10         13
   19      48         36          3         63         94         10         12
   20      13         15          1         32         87         10         14
   21      13         64          1         67        148         10         11
   22      31         55          3        124        162         10         10
   23      27         26          6        159        219         10         13
   24      26         24          1         99        169         10          6
   25      42         48          1        161        210         10          1
   26      33          2          2         61        127         10         15
   27      26         59          1        124        182         10         10
   28      25         28          1         99        141         10          6
   29      11         39          1         95        143         10          8
   30      48         37          2         63         87         10         12
   31      31         26          6        159        191         10         13
   32      52         30          1         63        132         10         12
   33      38         50          1        161        223         10          1
   34      12         45          1         95        153         10          8
   35      33         60          1        124        150         10         10
   36      54         37          1         63        106         10         12
   37      13         36          5         34         94         10          5
   38      53         60          1         97        135         10          9
   39      55         45          1        116        164         10          3
   40      33         60          1        124        166         10         10
   41      27         21          3        159        227         10         13
   42      22         63          1         67         91         10         11
   43      14         38          6         95        150         10          8
   44      14         31          1         34         65         10          5
   45      12          8          6         32         86         10         14
   46      55         57          2         97        124         10          9
   47      20          6          1         61        127         10         15
   48      19         67          1         67        122         10         11
   49      29         63          1        124        175         10         10
   50      28         56          1        124        190         10         10
   51      45         38          5         63        138         10         12
   52      21         65          1         67        116         10         11
   53      18         52          4         81        139         10          7
   54      30          4          1         61         87         10         15
   55      58         58          1         97        150         10          9
   56      55         18          2        149        184         10          4
   57      52         22          6        149        195         10          4
   58      14         26          1         34         89         10          5
   59      11         10         11         32         77         10         14
