R112_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10         73        204         10   
    2      35         17          7         18        147         10   
    3      55         45         13         76        165         10   
    4      55         20         19         73        195         10   
    5      15         30         26         20        167         10   
    6      25         30          3         49        158         10   
    7      20         50          5         36        135         10   
    8      10         43          9         50        149         10   
    9      55         60         16         47        156         10   
   10      30         60         16         85        172         10   
   11      20         65         12         33        152         10   
   12      50         35         19         15        133         10   
   13      30         25         23         79        208         10   
   14      15         10         20         32        187         10   
   15      30          5          8         30        152         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      40         52          5         73        674         10          1
    1      35         19          1         18        389         10          2
    2      51         44          2         76        378         10          3
    3      56         18         19         73        563         10          4
    4      19         31         26         20        305         10          5
    5      23         31          1         49        364         10          6
    6      14         56          1         36        289         10          7
    7       7         43          1         50        264         10          8
    8      52         57          6         47        334         10          9
    9      33         64         10         85        642         10         10
   10      25         60          6         33        259         10         11
   11      52         30         10         15        486         10         12
   12      31         21          8         79        259         10         13
   13      16          8         20         32        586         10         14
   14      28          0          3         30        309         10         15
   15      55         56          3         47        496         10          9
   16      16         63          1         33        618         10         11
   17      37         19          2         18        577         10          2
   18      33          9          1         30        450         10         15
   19      29         10          1         30        278         10         15
   20      20         63          1         33        226         10         11
   21      51         59          1         47        360         10          9
   22      12         45          6         50        332         10          8
   23      33         16          1         18        388         10          2
   24      21         45          1         36        239         10          7
   25      31         20          8         79        434         10         13
   26      33          3          1         30        279         10         15
   27      30         29          7         79        547         10         13
   28      51         63          1         47        410         10          9
   29      30          6          1         30        237         10         15
   30      50         36          4         76        540         10          3
   31      49         45          3         76        242         10          3
   32      51         36          5         15        465         10         12
   33      20         52          1         36        442         10          7
   34      54         38          1         15        601         10         12
   35      42         44          2         73        659         10          1
   36      26         71          1         33        231         10         11
   37      28          9          1         30        427         10         15
   38      24         33          1         49        216         10          6
   39      29         65          5         85        541         10         10
   40      34         61          1         85        527         10         10
   41       7         35          2         50        473         10          8
   42      56         39          2         76        338         10          3
   43      23         71          1         33        433         10         11
   44      53         46          1         76        223         10          3
   45      26         34          1         49        528         10          6
   46      21         45          1         36        444         10          7
   47      60         58          1         47        520         10          9
   48      37         52          1         73        592         10          1
   49      22         65          1         33        208         10         11
   50      46         32          1         15        454         10         12
   51      47         39          2         15        557         10         12
   52      58         52          4         47        578         10          9
   53      37         44          2         73        600         10          1
   54      54         45          1         76        535         10          3
   55      32         19          1         18        202         10          2
   56      18         51          1         36        389         10          7
   57      14         65          1         33        606         10         11
   58      38         18          1         18        620         10          2
   59      31         21          1         18        355         10          2
