RC101_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20        145        175         10   
    2      22         75         30         50         80         10   
    3      22         85         10        109        139         10   
    4      20         80         40        141        171         10   
    5      20         85         20         41         71         10   
    6      18         75         20         95        125         10   
    7      15         75         20         79        109         10   
    8      15         80         10         91        121         10   
    9      10         35         20         91        121         10   
   10      10         40         30        119        149         10   
   11       8         40         40         59         89         10   
   12       8         45         20         64         94         10   
   13       5         35         10        142        172         10   
   14       5         45         10         35         65         10   
   15       2         40         20         58         88         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      30         85          8        145        205         10          1
    1      25         74         14         50        191         10          2
    2      20         88          7        109        255         10          3
    3      24         79         16        141        231         10          4
    4      21         84          1         41        152         10          5
    5      16         78         10         95        231         10          6
    6      11         74         12         79        217         10          7
    7      16         79          5         91        189         10          8
    8      12         34         19         91        235         10          9
    9      12         39         21        119        274         10         10
   10       8         36         21         59        186         10         11
   11       6         41         12         64        200         10         12
   12       6         33          5        142        189         10         13
   13       6         46          2         35        170         10         14
   14       5         44          4         58        193         10         15
   15      21         81          4         41        123         10          5
   16       2         36          4         58        218         10         15
   17      11         38          6        119        255         10         10
   18       3         45         10         58        220         10         15
   19      27         81          8        145        240         10          1
   20       5         37         15         59        138         10         11
   21       4         43          1         64        231         10         12
   22       1         49          5         35        192         10         14
   23       0         36          1        142        227         10         13
   24       5         46          1         64        136         10         12
   25      26         79          1        109        178         10          3
   26       5         47          2         64        228         10         12
   27      16         71         11         50        195         10          2
   28       3         38          1        142        229         10         13
   29      23         89          2        145        313         10          1
   30      20         80         24        141        179         10          4
   31       3         40          1         58        145         10         15
   32       8         43          1         59        140         10         11
   33       3         37          1        142        248         10         13
   34      10         32          1        142        245         10         13
   35      19         74          5         95        134         10          6
   36      22         88          1        109        190         10          3
   37      20         87         13         41        113         10          5
   38      18         72          3         79        196         10          7
   39      25         85          1        145        189         10          1
   40       7         45          1         64        106         10         12
   41      18         83          2         41        110         10          5
   42       8         48          2         64        183         10         12
   43      17         80          1         95        237         10          6
   44       4         38          1         59        209         10         11
   45       5         33          1         91        191         10          9
   46       9         38          1         59        186         10         11
   47      -2         42          1         58        169         10         15
   48      25         87          1        145        267         10          1
   49       1         32          1        142        294         10         13
   50      17         79          5         91        138         10          8
   51      12         38          3        119        219         10         10
   52      10         37          1         59        174         10         11
   53      19         73          1         95        235         10          6
   54      14         75          5         79        202         10          7
   55      21         86          1        109        190         10          3
   56      22         70          5         50        144         10          2
   57       6         48          1         64        172         10         12
   58       4         45          3         35         72         10         14
   59      15         72          3         95        149         10          6
