R108_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        139        169         10   
    5      15         30         26          0        199         10   
    6      25         30          3          0        208         10   
    7      20         50          5          0        198         10   
    8      10         43          9         85        115         10   
    9      55         60         16         87        117         10   
   10      30         60         16          0        194         10   
   11      20         65         12         57         87         10   
   12      50         35         19          0        205         10   
   13      30         25         23        149        179         10   
   14      15         10         20          0        187         10   
   15      30          5          8         51         81         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      44         49          2          0        204         10          1
    1      41         18          3          0        202         10          2
    2      57         42          8          0        197         10          3
    3      54         21          1        139        197         10          4
    4      10         30         26          0        199         10          5
    5      27         26          3          0        208         10          6
    6      16         53          3          0        198         10          7
    7      13         44          1         85        180         10          8
    8      52         60          9         87        147         10          9
    9      31         62          8          0        194         10         10
   10      21         68          5         57        116         10         11
   11      48         33          6          0        205         10         12
   12      27         23         12        149        230         10         13
   13      15         10          1          0        187         10         14
   14      30          1          8         51        210         10         15
   15      48         36          4          0        205         10         12
   16       9         44          4         85        139         10          8
   17      53         18         10        139        295         10          4
   18      53         35          5          0        205         10         12
   19      42         48          4          0        204         10          1
   20      35         20          1          0        202         10          2
   21      35         59          2          0        194         10         10
   22      32         22          6        149        235         10         13
   23      27         67          2          0        194         10         10
   24      35         64          1          0        194         10         10
   25      31         58          1          0        194         10         10
   26      58         56          2         87        241         10          9
   27      43         48          1          0        204         10          1
   28      17         63          7         57        126         10         11
   29      57         61          1         87        149         10          9
   30       3         41          1         85        176         10          8
   31      48         33          1          0        205         10         12
   32      58         16          1        139        231         10          4
   33      14          9         12          0        187         10         14
   34      48         64          2         87        185         10          9
   35      31         56          1          0        194         10         10
   36      52         32          1          0        205         10         12
   37      42         34          1          0        205         10         12
   38      53         39          1          0        205         10         12
   39      54         23          2        139        185         10          4
   40      13          8          7          0        187         10         14
   41      57         63          1         87        223         10          9
   42       9         45          1         85        230         10          8
   43      38         44          2          0        204         10          1
   44      24         52          2          0        198         10          7
   45      30         21          1          0        202         10          2
   46      40         51          1          0        204         10          1
   47      10         44          1         85        186         10          8
   48      28         59          1          0        194         10         10
   49      53         60          1         87        214         10          9
   50      55         42          5          0        197         10          3
   51      53         26          3        139        271         10          4
   52      36         14          1          0        202         10          2
   53      55         19          1        139        266         10          4
   54      31         29          3        149        221         10         13
   55      33         20          1          0        202         10          2
   56       6         46          1         85        143         10          8
   57      30         25          1        149        198         10         13
   58      49         20          1        139        234         10          4
   59      35         22          1        149        320         10         13
