R103_15_60

15	60

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        149        159         10   
    5      15         30         26          0        199         10   
    6      25         30          3         99        109         10   
    7      20         50          5          0        198         10   
    8      10         43          9         95        105         10   
    9      55         60         16         97        107         10   
   10      30         60         16        124        134         10   
   11      20         65         12         67         77         10   
   12      50         35         19          0        205         10   
   13      30         25         23        159        169         10   
   14      15         10         20          0        187         10   
   15      30          5          8         61         71         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      39         54          6          0        204         10          1
    1      37         18          5          0        202         10          2
    2      54         42         13          0        197         10          3
    3      50         19          2        149        187         10          4
    4      13         30          2          0        199         10          5
    5      25         30          1         99        128         10          6
    6      20         46          1          0        198         10          7
    7      14         45          3         95        129         10          8
    8      56         59          5         97        135         10          9
    9      29         59         10        124        151         10         10
   10      17         63          5         67        128         10         11
   11      48         35          6          0        205         10         12
   12      30         25         17        159        184         10         13
   13      14         10          8          0        187         10         14
   14      28          4          5         61         85         10         15
   15      55         59          4         97        117         10          9
   16      52         57          1         97        150         10          9
   17      21         48          1          0        198         10          7
   18      16         66          5         67        107         10         11
   19      52         32          3          0        205         10         12
   20      31         29          1         99        165         10          6
   21      27         54          2        124        177         10         10
   22      33          0          1         61        134         10         15
   23      59         61          1         97        127         10          9
   24      34          4          2         61        103         10         15
   25      44         54          1          0        204         10          1
   26      53         61          1         97        149         10          9
   27      17         33          1         99        179         10          6
   28      12         42          1         95        124         10          8
   29      14         41          2         95        162         10          8
   30      14         10          4          0        187         10         14
   31      54         60          2         97        148         10          9
   32      16         27         18          0        199         10          5
   33      55         61          2         97        116         10          9
   34      30         53          1        124        184         10         10
   35      51         19         11        149        195         10          4
   36      24         47          1          0        198         10          7
   37      21         49          1          0        198         10          7
   38      54         23          6        149        210         10          4
   39      51         41          3          0        205         10         12
   40      17         58          2         67        117         10         11
   41      24         44          1          0        198         10          7
   42      32         58          1        124        160         10         10
   43      34         61          1        124        181         10         10
   44      49         36          2          0        205         10         12
   45      48         38          2          0        205         10         12
   46       7         42          1         95        143         10          8
   47      50         35          2          0        205         10         12
   48      39         52          1          0        204         10          1
   49      14         22          6          0        199         10          5
   50      27         58          1        124        158         10         10
   51      30         20          6        159        194         10         13
   52      34         16          2          0        202         10          2
   53      52         35          1          0        205         10         12
   54      14         44          2         95        154         10          8
   55      44         50          1          0        204         10          1
   56      18         13          4          0        187         10         14
   57      16          9          1          0        187         10         14
   58      40         45          1          0        204         10          1
   59      10          8          3          0        187         10         14
