R111_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10         15        204         10   
    2      35         17          7         18        202         10   
    3      55         45         13         54        187         10   
    4      55         20         19        138        169         10   
    5      15         30         26         20        199         10   
    6      25         30          3         76        131         10   
    7      20         50          5         21        170         10   
    8      10         43          9         87        112         10   
    9      55         60         16         88        115         10   
   10      30         60         16        107        150         10   
   11      20         65         12         57         86         10   
   12      50         35         19         15        192         10   
   13      30         25         23        147        180         10   
   14      15         10         20         32        187         10   
   15      30          5          8         50         81         10   
   
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      46         46          2         15        475         10          1
    1      35         19          3         18        296         10          2
    2      55         48          4         54        437         10          3
    3      49         19          5        138        583         10          4
    4      10         29         12         20        275         10          5
    5      25         32          1         76        483         10          6
    6      15         48          1         21        228         10          7
    7      13         47          4         87        512         10          8
    8      60         58          2         88        317         10          9
    9      32         58          7        107        252         10         10
   10      22         65          3         57        503         10         11
   11      48         32          4         15        290         10         12
   12      26         23          5        147        479         10         13
   13      10         12         14         32        414         10         14
   14      28          1          4         50        528         10         15
   15      28         53          2        107        456         10         10
   16      16         41          1         87        215         10          8
   17      30         64          2        107        545         10         10
   18      55         19          1        138        428         10          4
   19      17         11          4         32        435         10         14
   20      32         -2          1         50        552         10         15
   21      30         25          1        147        331         10         13
   22      55         51          1         54        467         10          3
   23      19         51          1         21        503         10          7
   24      11         42          1         87        309         10          8
   25       8         40          1         87        429         10          8
   26      28         30          8        147        628         10         13
   27      50         34          9         15        399         10         12
   28      19         64          1         57        523         10         11
   29      55         49          4         54        435         10          3
   30      15         29          5         20        438         10          5
   31      55         43          1         54        220         10          3
   32      54         16          2        138        340         10          4
   33      57         47          1         54        483         10          3
   34      57         20          7        138        481         10          4
   35      34         14          1         18        257         10          2
   36       6         40          1         87        310         10          8
   37      57         63          3         88        379         10          9
   38      23         47          1         21        406         10          7
   39      33         23          6        147        335         10         13
   40      17         53          1         21        344         10          7
   41      57         58          7         88        404         10          9
   42      16         65          5         57        468         10         11
   43      27          3          1         50        463         10         15
   44      39         51          5         15        498         10          1
   45      12         32          5         20        146         10          5
   46      49         36          3         15        317         10         12
   47      53         58          1         88        352         10          9
   48      52         18          1        138        471         10          4
   49      32          7          1         50        415         10         15
   50      15         62          1         57        474         10         11
   51      43         46          1         15        421         10          1
   52      30         32          1         76        336         10          6
   53      34         20          1         18        368         10          2
   54      50         37          2         15        146         10         12
   55      38         47          1         15        151         10          1
   56      34          0          1         50        476         10         15
   57      21         49          1         21        315         10          7
   58      60         48          1         54        451         10          3
   59      35         16          1         18        126         10          2
   60      49         45          1         54        344         10          3
   61      34         58          2        107        240         10         10
   62      19         33          1         20        246         10          5
   63      24         68          1         57        343         10         11
   64      45         37          1         15        290         10         12
   65      53         16          1        138        290         10          4
   66      32         27          1        147        538         10         13
   67      29         23          1        147        514         10         13
   68      55         62          1         88        247         10          9
   69      30         55          2        107        274         10         10
   70      12         29          1         20        248         10          5
   71      27         61          1        107        404         10         10
   72      17         33          1         20        150         10          5
   73      52         21          2        138        414         10          4
   74      12         37          1         87        404         10          8
   75      17         10          1         32        307         10         14
   76      44         49          1         15        301         10          1
   77      23         29          1         76        433         10          6
   78      55         66          1         88        408         10          9
   79      27         22          1        147        291         10         13
   80      54         60          1         88        435         10          9
   81      32         20          1         18        297         10          2
   82       8         33          1         20        407         10          5
   83      15          6          1         32        300         10         14
   84      20         65          1         57        235         10         11
