RC106_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.  XCOORD.    YCOORD.     DEMAND  READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20        130        190         10   
    2      22         75         30         35         95         10   
    3      22         85         10         94        154         10   
    4      20         80         40        126        186         10   
    5      20         85         20         40        100         10   
    6      18         75         20         80        140         10   
    7      15         75         20         64        124         10   
    8      15         80         10         76        136         10   
    9      10         35         20         76        136         10   
   10      10         40         30        104        164         10   
   11       8         40         40         44        104         10   
   12       8         45         20         49        109         10   
   13       5         35         10        127        187         10   
   14       5         45         10         35         95         10   
   15       2         40         20         43        103         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      28         85         11        130        419         10          1
    1      22         73         26         35        240         10          2
    2      24         89          4         94        243         10          3
    3      22         81          9        126        366         10          4
    4      16         91         10         40        176         10          5
    5      18         71          7         80        351         10          6
    6      15         76          4         64        186         10          7
    7      13         81          3         76        262         10          8
    8      15         34         11         76        204         10          9
    9       5         36         18        104        260         10         10
   10       6         37         13         44        346         10         11
   11       6         40         19         49        368         10         12
   12       7         33          2        127        253         10         13
   13       2         49          3         35        245         10         14
   14       2         44         11         43        270         10         15
   15      23         78         13        126        353         10          4
   16       4         38         12         44        189         10         11
   17      12         37          2         44        291         10         11
   18       6         41          1         35        239         10         14
   19      12         35          1         76        249         10          9
   20      14         81          2         76        304         10          8
   21       9         83          1         76        363         10          8
   22       7         47          5         44        160         10         11
   23      24         86          2        130        222         10          1
   24      24         88          2         94        394         10          3
   25       2         44          2         43        348         10         15
   26       4         34          3        127        225         10         13
   27       4         44          1         43        319         10         15
   28       7         40          6        104        289         10         10
   29      24         83          1        130        368         10          1
   30      17         83         15        126        344         10          4
   31      11         75          7         64        184         10          7
   32      11         38          1         44        201         10         11
   33      22         82          5         40        210         10          5
   34      22         88          2        130        265         10          1
   35       8         35          2         76        368         10          9
   36       9         51          1         35        293         10         14
   37       0         39          1         43        230         10         15
   38      23         87          2        130        392         10          1
   39      14         81          1         40        231         10          5
   40       0         38          3         43        150         10         15
   41      -1         43          1         43        169         10         15
   42      10         43          5         44        361         10         11
   43      13         86          1         76        282         10          8
   44      13         37          1        104        213         10         10
   45      21         86          1         76        334         10          8
   46      16         70          2         64        335         10          7
   47       4         41          2         44        349         10         11
   48      19         77          4         64        346         10          7
   49      22         75          1         35        279         10          2
   50      19         88          1         40        333         10          5
   51      23         82          1         76        213         10          8
   52      20         83          1         94        233         10          3
   53      16         39          2        104        197         10         10
   54      17         74          1         64        373         10          7
   55      16         88          1         40        280         10          5
   56      18         72          1         64        373         10          7
   57      17         69          1         64        184         10          7
   58      14         84          1         40        210         10          5
   59       1         31          1        127        318         10         13
   60      20         77          8         80        269         10          6
   61      22         79          1         35        181         10          2
   62       8         36          1         76        163         10          9
   63      19         87          1         40        302         10          5
   64      18         80          3        126        255         10          4
   65      12         77          1         76        177         10          8
   66       8         30          1        127        311         10         13
   67       5         34          5         76        286         10          9
   68      28         85          1         94        382         10          3
   69       2         46          1         35        330         10         14
   70       2         43          1         35        289         10         14
   71      22         85          1        130        431         10          1
   72       4         41          1         35        263         10         14
   73       0         38          1         43        168         10         15
   74       6         35          2        127        254         10         13
   75      20         85          1        130        257         10          1
   76       3         32          1        127        309         10         13
   77       8         43          1         49        291         10         12
   78       8         37          1        104        400         10         10
   79      24         89          2         94        262         10          3
   80       4         41          2         35        347         10         14
   81      16         73          1         80        373         10          6
   82       9         37          2        104        190         10         10
   83      20         76          2         35        341         10          2
   84      20         76          4         80        334         10          6
