RC103_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20          0        191         10   
    2      22         75         30          0        199         10   
    3      22         85         10          0        190         10   
    4      20         80         40        141        171         10   
    5      20         85         20          0        189         10   
    6      18         75         20         95        125         10   
    7      15         75         20          0        194         10   
    8      15         80         10         91        121         10   
    9      10         35         20         91        121         10   
   10      10         40         30        119        149         10   
   11       8         40         40         59         89         10   
   12       8         45         20          0        197         10   
   13       5         35         10        142        172         10   
   14       5         45         10          0        194         10   
   15       2         40         20         58         88         10   
   
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      30         83          8          0        191         10          1
    1      21         71         23          0        199         10          2
    2      20         88          2          0        190         10          3
    3      22         77         36        141        307         10          4
    4      22         81          9          0        189         10          5
    5      12         74         10         95        160         10          6
    6      16         71         10          0        194         10          7
    7      16         82          7         91        185         10          8
    8      14         33          1         91        191         10          9
    9      12         40         16        119        265         10         10
   10      10         38         16         59        129         10         11
   11       7         42          2          0        197         10         12
   12       5         38          4        142        278         10         13
   13       2         45          1          0        194         10         14
   14       1         41          1         58        126         10         15
   15       3         42          2          0        194         10         14
   16      23         83          2          0        190         10          3
   17      25         90          6          0        189         10          5
   18      28         91          8          0        191         10          1
   19      19         88          2          0        189         10          5
   20       8         42          5         59        200         10         11
   21       2         47          3          0        194         10         14
   22       8         46          1          0        194         10         14
   23      20         70          5         95        270         10          6
   24       8         40          8        119        221         10         10
   25      12         35         11         91        250         10          9
   26       0         36         14         58        167         10         15
   27      15         77          1         91        234         10          8
   28       1         34          1         58        229         10         15
   29      19         78          1        141        192         10          4
   30      13         77          1         91        232         10          8
   31      21         85          2          0        190         10          3
   32       5         41          1         58        213         10         15
   33       5         46          9          0        197         10         12
   34       9         46          1          0        194         10         14
   35       6         37          3        142        192         10         13
   36      23         85          1          0        189         10          5
   37      18         80          1         91        197         10          8
   38      25         75          1          0        199         10          2
   39       9         36          2         91        237         10          9
   40      21         83          2          0        190         10          3
   41       3         42          1         58        156         10         15
   42      18         83          2          0        189         10          5
   43      16         77          3         95        162         10          6
   44       9         46          1          0        194         10         14
   45      25         86          1          0        190         10          3
   46      10         44          1         59        139         10         11
   47      12         40          3        119        205         10         10
   48       5         39          1        142        275         10         13
   49      17         74          2          0        199         10          2
   50      27         84          1          0        191         10          1
   51       8         38          2         91        201         10          9
   52      20         78          1          0        199         10          2
   53       3         49          6          0        197         10         12
   54      11         75          1          0        194         10          7
   55      11         41          9         59        189         10         11
   56       4         36          1        142        211         10         13
   57      21         83          1          0        191         10          1
   58      16         78          2        141        211         10          4
   59      11         72          4          0        194         10          7
   60       3         43          1          0        194         10         14
   61      15         72          1          0        194         10          7
   62       6         41          5         59        169         10         11
   63       8         39          1         59        195         10         11
   64       5         42          1        119        269         10         10
   65      14         38          1        119        231         10         10
   66      13         76          1          0        194         10          7
   67      22         77          1          0        199         10          2
   68       0         37          1         58        150         10         15
   69       3         39          3         59        131         10         11
   70      19         75          1        141        236         10          4
   71       6         42          2          0        197         10         12
   72       9         35          4         91        234         10          9
   73      15         40          1        119        240         10         10
   74       1         38          1         58        105         10         15
   75      18         75          1          0        199         10          2
   76      14         70          3          0        194         10          7
   77      23         84          1          0        190         10          3
   78      20         80          1          0        199         10          2
   79      19         72          1         95        171         10          6
   80      27         85          1          0        191         10          1
   81       7         44          1          0        197         10         12
   82      23         84          1          0        191         10          1
   83       7         32          1        142        245         10         13
   84      19         71          1         95        232         10          6
