R105_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10        151        181         10   
    2      35         17          7         40         70         10   
    3      55         45         13        106        136         10   
    4      55         20         19        139        169         10   
    5      15         30         26         24         54         10   
    6      25         30          3         89        119         10   
    7      20         50          5         71        101         10   
    8      10         43          9         85        115         10   
    9      55         60         16         87        117         10   
   10      30         60         16        114        144         10   
   11      20         65         12         57         87         10   
   12      50         35         19         53         83         10   
   13      30         25         23        149        179         10   
   14      15         10         20         32         62         10   
   15      30          5          8         51         81         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      44         47          3        151        204         10          1
    1      32         12          1         40        210         10          2
    2      56         43          2        106        207         10          3
    3      55         18          5        139        209         10          4
    4      13         33          6         24        119         10          5
    5      22         27          1         89        207         10          6
    6      20         51          1         71        173         10          7
    7       9         39          1         85        176         10          8
    8      55         64          8         87        202         10          9
    9      30         61          1        114        265         10         10
   10      17         63          6         57        203         10         11
   11      52         36          4         53        164         10         12
   12      27         26         10        149        279         10         13
   13      17         10         10         32         97         10         14
   14      32          2          1         51        134         10         15
   15      58         16          7        139        285         10          4
   16      49         36          5         53        196         10         12
   17      41         22          1         40        215         10          2
   18      23         27          1         89        215         10          6
   19      10         41          2         85        241         10          8
   20      40         11          1         40        146         10          2
   21      56         43          2        106        172         10          3
   22      30         56          3        114        227         10         10
   23      58         47          3        106        231         10          3
   24      27         27          1         89        197         10          6
   25      17         50          1         71        203         10          7
   26       8         43          1         85        208         10          8
   27      53         56          1         87        202         10          9
   28      31         22          7        149        260         10         13
   29      41         45          2        151        312         10          1
   30       9         41          2         85        145         10          8
   31      17         10          5         32        153         10         14
   32      36         19          1         40        126         10          2
   33      32         56          6        114        259         10         10
   34      55         22          3        139        246         10          4
   35      39         50          1        151        236         10          1
   36      12         38          1         85        207         10          8
   37      30         17          1         40        145         10          2
   38      51         46          2        106        258         10          3
   39      38         17          1         40        165         10          2
   40      17         53          1         71        193         10          7
   41      14         45          1         85        165         10          8
   42       9         31          8         24        163         10          5
   43      18         48          1         71        173         10          7
   44      39         47          1        151        278         10          1
   45      55         41          2        106        269         10          3
   46      31         14          1         40        204         10          2
   47      15         29         10         24        142         10          5
   48      56         17          1        139        289         10          4
   49      39         45          1        151        299         10          1
   50      54         46          1        106        186         10          3
   51      31          2          1         51        134         10         15
   52      18         61          2         57        177         10         11
   53      55         56          5         87        173         10          9
   54      19         52          1         71        191         10          7
   55      29          8          1         51        173         10         15
   56      24         59          3        114        239         10         10
   57      16         63          1         57        179         10         11
   58      29         25          1        149        193         10         13
   59      44         46          1        151        305         10          1
   60      32          5          1         51        197         10         15
   61      55         62          1         87        234         10          9
   62      29         57          1        114        250         10         10
   63      29         20          2        149        270         10         13
   64      29         31          1        149        271         10         13
   65      32         60          1        114        165         10         10
   66      29          5          2         51         93         10         15
   67      16          9          2         32        125         10         14
   68      29          6          1         51        159         10         15
   69      28         24          1        149        260         10         13
   70      38         59          1        114        225         10         10
   71      24         25          1        149        295         10         13
   72      18         68          3         57        140         10         11
   73      26          3          1         51        133         10         15
   74      50         40          1        106        256         10          3
   75      13         30          1         24        164         10          5
   76      10         31          1         24        124         10          5
   77      13         38          1         85        186         10          8
   78      15         12          2         32        161         10         14
   79      42         43          1        151        232         10          1
   80      50         18          1        139        267         10          4
   81      58         16          2        139        227         10          4
   82      14         11          1         32        181         10         14
   83      50         33         10         53        209         10         12
   84      51         56          1         87        226         10          9
