R104_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        149        159         10   
    5      15         30         26          0        199         10   
    6      25         30          3          0        208         10   
    7      20         50          5          0        198         10   
    8      10         43          9         95        105         10   
    9      55         60         16         97        107         10   
   10      30         60         16          0        194         10   
   11      20         65         12         67         77         10   
   12      50         35         19          0        205         10   
   13      30         25         23        159        169         10   
   14      15         10         20          0        187         10   
   15      30          5          8         61         71         10   
   
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      38         45          1          0        204         10          1
    1      32         17          1          0        202         10          2
    2      56         47          6          0        197         10          3
    3      55         15          9        149        201         10          4
    4      12         29          9          0        199         10          5
    5      23         36          1          0        208         10          6
    6      20         53          1          0        198         10          7
    7      12         47          1         95        128         10          8
    8      57         62          2         97        156         10          9
    9      33         55          6          0        194         10         10
   10      21         65          7         67         96         10         11
   11      49         35         12          0        205         10         12
   12      27         22         15        159        229         10         13
   13      16         13          2          0        187         10         14
   14      29          3          2         61        101         10         15
   15      41         53          1          0        204         10          1
   16      13         15         12          0        187         10         14
   17      49         43          2          0        197         10          3
   18      46         36          1          0        205         10         12
   19      50         47          1          0        197         10          3
   20       9         44          4         95        123         10          8
   21      29          0          1         61        126         10         15
   22      19         33         12          0        199         10          5
   23      32         24          2        159        207         10         13
   24      33         22          2        159        197         10         13
   25      49         39          1          0        205         10         12
   26      15         11          2          0        187         10         14
   27      58         54         12         97        154         10          9
   28      39         52          3          0        204         10          1
   29      35         16          1          0        202         10          2
   30      34          3          1         61        105         10         15
   31      26         59          3          0        194         10         10
   32      19         55          1          0        198         10          7
   33      24         68          2         67        136         10         11
   34      25         33          1          0        208         10          6
   35      30         64          5          0        194         10         10
   36      38         16          1          0        202         10          2
   37      35          3          1         61        118         10         15
   38      33         30          1        159        218         10         13
   39      25         62          1          0        194         10         10
   40      41         15          1          0        202         10          2
   41      52         37          1          0        205         10         12
   42      34          2          1         61        121         10         15
   43       3         42          1         95        164         10          8
   44      12         30          1          0        199         10          5
   45      23         28          1          0        208         10          6
   46      33         14          1          0        202         10          2
   47      21         63          1         67         90         10         11
   48      14          6          2          0        187         10         14
   49      15         34          1          0        199         10          5
   50      32         16          1          0        202         10          2
   51      58         63          2         97        143         10          9
   52      52         39          1          0        205         10         12
   53      13         28          1          0        199         10          5
   54      12         43          1         95        115         10          8
   55      20         51          1          0        198         10          7
   56      29         27          1        159        203         10         13
   57      50         42          1          0        197         10          3
   58      31         22          1        159        188         10         13
   59      40         49          1          0        204         10          1
   60      17         33          1          0        199         10          5
   61      47         35          1          0        205         10         12
   62      26         26          1        159        214         10         13
   63      51         42          2          0        205         10         12
   64      29         16          1          0        202         10          2
   65      56         24          7        149        203         10          4
   66      12         47          1         95        150         10          8
   67      30          3          1         61        104         10         15
   68      43         44          2          0        204         10          1
   69      20         49          1          0        198         10          7
   70      12         28          1          0        199         10          5
   71      10         45          1         95        153         10          8
   72      13         12          1          0        187         10         14
   73      52         21          2        149        195         10          4
   74      15         13          1          0        187         10         14
   75      31          6          1         61         80         10         15
   76      17         66          2         67         93         10         11
   77      55         22          1        149        175         10          4
   78      20         51          1          0        198         10          7
   79      43         47          1          0        204         10          1
   80      54         42          1          0        197         10          3
   81      39         48          1          0        204         10          1
   82      54         48          1          0        197         10          3
   83      32         58          1          0        194         10         10
   84      51         39          1          0        197         10          3
