R107_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10          0        204         10   
    2      35         17          7          0        202         10   
    3      55         45         13          0        197         10   
    4      55         20         19        139        169         10   
    5      15         30         26          0        199         10   
    6      25         30          3         89        119         10   
    7      20         50          5          0        198         10   
    8      10         43          9         85        115         10   
    9      55         60         16         87        117         10   
   10      30         60         16        114        144         10   
   11      20         65         12         57         87         10   
   12      50         35         19          0        205         10   
   13      30         25         23        149        179         10   
   14      15         10         20          0        187         10   
   15      30          5          8         51         81         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      36         49          4          0        204         10          1
    1      38         14          1          0        202         10          2
    2      55         45          5          0        197         10          3
    3      51         19          6        139        268         10          4
    4      15         28         21          0        199         10          5
    5      25         30          1         89        143         10          6
    6      21         56          1          0        198         10          7
    7      12         41          4         85        190         10          8
    8      55         59          7         87        192         10          9
    9      27         59          9        114        218         10         10
   10      17         59          6         57        227         10         11
   11      55         35          2          0        205         10         12
   12      26         23          8        149        318         10         13
   13      19         17         10          0        187         10         14
   14      23          6          1         51        149         10         15
   15      57         53          2         87        225         10          9
   16      10         36          1         85        151         10          8
   17      22         62          1         57        157         10         11
   18      42         40          1          0        204         10          1
   19      17         61          1         57        141         10         11
   20      24         62          2        114        221         10         10
   21      22         51          1          0        198         10          7
   22      23          2          2         51        164         10         15
   23      13         42          1         85        201         10          8
   24      52         42          1          0        197         10          3
   25      13          8          1          0        187         10         14
   26      49         40          1          0        197         10          3
   27      21         29          1         89        174         10          6
   28      14         41          1         85        202         10          8
   29      32         19          1          0        202         10          2
   30      28         23          9        149        309         10         13
   31      27         30          1         89        203         10          6
   32      16         65          1         57        148         10         11
   33      55         16          5        139        237         10          4
   34      58         56          3         87        145         10          9
   35      24          4          1         51        119         10         15
   36      14         24          1          0        199         10          5
   37      20         50          1          0        198         10          7
   38      54         60          1         87        154         10          9
   39      29         29          1        149        245         10         13
   40      50         60          1         87        142         10          9
   41      53         59          1         87        159         10          9
   42      33         60          1        114        233         10         10
   43      37         16          1          0        202         10          2
   44      37         53          5          0        204         10          1
   45      21         48          1          0        198         10          7
   46      50         21          1        139        271         10          4
   47      29         23          1        149        259         10         13
   48      34          4          1         51        159         10         15
   49      17         35          1          0        199         10          5
   50      58         41          2          0        197         10          3
   51      18         64          1         57        133         10         11
   52      35         15          1          0        202         10          2
   53      22         62          1         57        179         10         11
   54      56         61          1         87        185         10          9
   55      20         43          1          0        198         10          7
   56      19         61          1         57        181         10         11
   57      30         23          1        149        289         10         13
   58      32         25          2        149        190         10         13
   59      27          6          1         51        105         10         15
   60      33          4          1         51        163         10         15
   61      54         48          2          0        197         10          3
   62      35         65          1        114        228         10         10
   63      52         32          8          0        205         10         12
   64      30          4          1         51        146         10         15
   65      56         49          1          0        197         10          3
   66      51         34          6          0        205         10         12
   67      32         23          1          0        202         10          2
   68      31         26          1        149        242         10         13
   69      40         19          1          0        202         10          2
   70       7         40          2         85        228         10          8
   71      54         19          1        139        203         10          4
   72      14         29          2          0        199         10          5
   73      36         19          1          0        202         10          2
   74      57         23          2        139        268         10          4
   75      50         37          1          0        205         10         12
   76      31         60          1        114        221         10         10
   77       6         30          1          0        199         10          5
   78      14         12          4          0        187         10         14
   79      31         65          1        114        258         10         10
   80      54         33          2          0        205         10         12
   81      32         61          1        114        249         10         10
   82      55         20          4        139        193         10          4
   83      55         44          1          0        197         10          3
   84      13          9          5          0        187         10         14
