C107_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0       1236          0   
    1      45         68         10        850       1030         90   
    2      45         70         30        758        938         90   
    3      42         66         10         16        196         90   
    4      42         68         10        665        845         90   
    5      42         65         10         15        195         90   
    6      40         69         20        572        752         90   
    7      40         66         20        108        288         90   
    8      38         68         20        200        380         90   
    9      38         70         10        480        660         90   
   10      35         66         10        294        474         90   
   11      35         69         10        387        567         90   
   12      25         85         20        597        777         90   
   13      22         75         30         30        210         90   
   14      22         85         10        504        684         90   
   15      20         80         40        317        497         90   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      43         68          4        850       1044         90          1
    1      46         73         22        758       1229         90          2
    2      42         64          6         16        600         90          3
    3      42         70          1        665       1516         90          4
    4      50         66          2         15        454         90          5
    5      40         68         13        572       1339         90          6
    6      45         70          5        108        996         90          7
    7      39         71          1        200        801         90          8
    8      39         70          6        480       1204         90          9
    9      39         66          3        294        898         90         10
   10      39         66          1        387        658         90         11
   11      20         85          8        597        914         90         12
   12      19         72         13         30        365         90         13
   13      26         84          5        504        878         90         14
   14      22         78         20        317        641         90         15
   15      25         85          2        504       1308         90         14
   16      38         69          2        572       1053         90          6
   17      45         64          3        758       1046         90          2
   18      48         69          1        572       1049         90          6
   19      37         66          1        294        777         90         10
   20      19         85          7        597       1308         90         12
   21      39         64          2        200       1002         90          8
   22      27         82          1        597       1427         90         12
   23      33         66          9        200        872         90          8
   24      40         68          4        665       1118         90          4
   25      40         70          1        480        982         90          9
   26      20         82          1        504        803         90         14
   27      37         67         10        108        376         90          7
   28      25         75          5         30        920         90         13
   29      16         85          1        504       1131         90         14
   30      22         74          6         30        702         90         13
   31      43         70          1        665       1518         90          4
   32      34         66          1        387        609         90         11
   33      38         63          3         15        837         90          5
   34      27         79          1        597       1046         90         12
   35      43         69          1        758       1562         90          2
   36      38         63          1        108        422         90          7
   37      17         78         17        317        760         90         15
   38      37         70          2        294        895         90         10
   39      41         62          2         16        829         90          3
   40      46         71          2        850       1269         90          1
   41      25         77          1        597       1531         90         12
   42      45         72          1        758       1252         90          2
   43      42         67          1        665        853         90          4
   44      38         67          5        387       1225         90         11
   45      20         87          1        597        955         90         12
   46      38         69          1        387       1078         90         11
   47      44         58          2         16        416         90          3
   48      32         63          1        294       1131         90         10
   49      20         82          1        317        944         90         15
   50      44         69          1        665       1522         90          4
   51      26         75          5         30        668         90         13
   52      23         77          1         30        391         90         13
   53      21         84          1        597        969         90         12
   54      37         64          1        294        819         90         10
   55      36         66          1        294        780         90         10
   56      43         69          1        758       1394         90          2
   57      41         64          2         15        267         90          5
   58      34         69          8        200        668         90          8
   59      35         62          1        572       1250         90          6
   60      41         65          1        850       1374         90          1
   61      41         68          1        572       1152         90          6
   62      42         63          1        665       1580         90          4
   63      37         69          1        294        503         90         10
   64      42         66          1        108        350         90          7
   65      44         66          3         15        395         90          5
   66      29         71          1        387        839         90         11
   67      42         73          1        758       1466         90          2
   68      38         65          1        572       1005         90          6
   69      35         71          1        480        741         90          9
   70      44         63          1        850       1291         90          1
   71      43         69          1        850       1680         90          1
   72      34         70          1        387        799         90         11
   73      38         65          1        665       1034         90          4
   74      39         66          1        108        499         90          7
   75      41         75          1        480       1245         90          9
   76      39         62          1        850       1240         90          1
   77      43         66          1        108        753         90          7
   78      20         86          1        504        818         90         14
   79      44         71          1        572        898         90          6
   80      20         79          1        317        605         90         15
   81      19         77          1        317        776         90         15
   82      41         63          1        108        619         90          7
   83      35         70          1        480        987         90          9
   84      44         72          1        758       1224         90          2
