R110_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.   YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      35         35          0          0        230          0   
    1      41         49         10        130        201         10   
    2      35         17          7         20         89         10   
    3      55         45         13        106        135         10   
    4      55         20         19         71        195         10   
    5      15         30         26         20        107         10   
    6      25         30          3         54        153         10   
    7      20         50          5         66        105         10   
    8      10         43          9         61        138         10   
    9      55         60         16         53        150         10   
   10      30         60         16        101        156         10   
   11      20         65         12         33        152         10   
   12      50         35         19         38         97         10   
   13      30         25         23         70        208         10   
   14      15         10         20         32        137         10   
   15      30          5          8         30        154         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      43         53          2        130        425         10          1
    1      30         14          1         20        147         10          2
    2      51         41          6        106        478         10          3
    3      59         16         11         71        254         10          4
    4      15         26          5         20        370         10          5
    5      22         29          1         54        409         10          6
    6      24         50          1         66        198         10          7
    7       6         44          3         61        325         10          8
    8      54         59          1         53        382         10          9
    9      29         58          6        101        534         10         10
   10      18         69          3         33        431         10         11
   11      44         34         10         38        410         10         12
   12      31         26          6         70        397         10         13
   13      15         13         14         32        212         10         14
   14      27          5          2         30        434         10         15
   15      17         30          7         20        282         10          5
   16      53         17          1         71        415         10          4
   17      11         45          1         61        467         10          8
   18      44         50          1        130        303         10          1
   19      31         57          3        101        293         10         10
   20      58         56          7         53        442         10          9
   21      13         30         12         20        140         10          5
   22      26         22          6         70        447         10         13
   23      58         56          4         53        413         10          9
   24       3         40          1         61        423         10          8
   25      16          9          1         32        428         10         14
   26      28          5          1         30        149         10         15
   27      50         40          3        106        514         10          3
   28      27         31          1         54        274         10          6
   29      53         59          1         53        485         10          9
   30      30         59          4        101        437         10         10
   31      39         48          7        130        564         10          1
   32      52         60          1         53        179         10          9
   33      11         43          1         61        451         10          8
   34      23         62          2         33        346         10         11
   35      36         20          1         20        342         10          2
   36      27          2          1         30        163         10         15
   37      28         28          1         54        373         10          6
   38      19         10          1         32        366         10         14
   39      52         49          1        106        543         10          3
   40      11         47          1         61        193         10          8
   41      12         40          1         61        192         10          8
   42      20         68          2         33        179         10         11
   43      12          9          1         32        366         10         14
   44      49         30          3         38        189         10         12
   45      15         17          1         32        312         10         14
   46      22         67          1         33        219         10         11
   47      52         38          1         38        164         10         12
   48      52         56          1         53        389         10          9
   49      60         40          1        106        351         10          3
   50       9         41          1         61        327         10          8
   51      30         15          1         20        165         10          2
   52      32          2          1         30        249         10         15
   53      33         19          1         20        290         10          2
   54      30         14          1         20        305         10          2
   55      23         20         11         70        362         10         13
   56      54         63          1         53        380         10          9
   57      57         20          1         71        255         10          4
   58      19         64          2         33        295         10         11
   59      37         22          1         20        458         10          2
   60      19         43          1         66        223         10          7
   61      47         38          1         38        374         10         12
   62      35         16          1         20        401         10          2
   63      12          9          1         32        443         10         14
   64      55         48          1        106        455         10          3
   65      20         50          1         66        397         10          7
   66      29         63          1        101        298         10         10
   67      27         59          1        101        377         10         10
   68      17         43          1         66        196         10          7
   69      34          7          1         30        182         10         15
   70      17         65          1         33        465         10         11
   71      30         57          1        101        407         10         10
   72      14          9          1         32        333         10         14
   73      47         34          1         38        154         10         12
   74      23         59          1         33        456         10         11
   75      30          8          1         30        390         10         15
   76      55         20          1         71        418         10          4
   77      19         52          1         66        473         10          7
   78      51         40          2         38        328         10         12
   79      26         10          1         30        329         10         15
   80      49         30          1         38        219         10         12
   81      53         19          2         71        176         10          4
   82      56         21          3         71        412         10          4
   83      56         48          1        106        234         10          3
   84      16         21          2         20        451         10          5
