RC102_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20          0        191         10   
    2      22         75         30          0        199         10   
    3      22         85         10          0        190         10   
    4      20         80         40        141        171         10   
    5      20         85         20          0        189         10   
    6      18         75         20         95        125         10   
    7      15         75         20          0        194         10   
    8      15         80         10         91        121         10   
    9      10         35         20         91        121         10   
   10      10         40         30        119        149         10   
   11       8         40         40         59         89         10   
   12       8         45         20          0        197         10   
   13       5         35         10        142        172         10   
   14       5         45         10         35         65         10   
   15       2         40         20         58         88         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      31         76          8          0        191         10          1
    1      24         78          5          0        199         10          2
    2      21         86          4          0        190         10          3
    3      20         82          1        141        297         10          4
    4      19         82          7          0        189         10          5
    5      14         74          7         95        248         10          6
    6      14         74          2          0        194         10          7
    7      16         84          2         91        161         10          8
    8       8         33         16         91        150         10          9
    9       2         38         13        119        230         10         10
   10       7         42          1         59        182         10         11
   11      11         44          2          0        197         10         12
   12       7         35          1        142        253         10         13
   13       5         47          1         35        114         10         14
   14       1         40         15         58        166         10         15
   15       8         76          3          0        194         10          7
   16      24         86          1          0        190         10          3
   17       0         46          1         35        145         10         14
   18       5         40          4         35        186         10         14
   19      21         87          1          0        190         10          3
   20      17         84         24        141        257         10          4
   21      17         73          2          0        194         10          7
   22      16         82          3         91        206         10          8
   23       6         45          5          0        197         10         12
   24       8         47          1          0        197         10         12
   25      25         78          7        141        308         10          4
   26      18         81          1         91        193         10          8
   27       2         42          1         35        149         10         14
   28      16         82          4          0        194         10          7
   29      17         88          1          0        190         10          3
   30      21         83          2        141        260         10          4
   31       4         41         29         59        163         10         11
   32      23         72          4          0        199         10          2
   33       9         75          4          0        194         10          7
   34      12         34          4        119        274         10         10
   35      18         87         13          0        189         10          5
   36      13         78          3          0        194         10          7
   37      27         87          9          0        191         10          1
   38       0         38          1         58        117         10         15
   39       4         35          2        142        234         10         13
   40       9         42          2         59        138         10         11
   41      20         88          1         91        274         10          8
   42      12         46          2          0        197         10         12
   43       7         38          3         59        170         10         11
   44      18         72          2         95        249         10          6
   45       4         44          1         35        144         10         14
   46       5         43          4        119        242         10         10
   47      14         77          1         91        173         10          8
   48       5         36          2         59        133         10         11
   49      21         77          8         95        195         10          6
   50      16         71         12          0        199         10          2
   51      12         78          2          0        194         10          7
   52      13         39          1         59        130         10         11
   53      12         40          6        119        174         10         10
   54       9         46          2         59        189         10         11
   55      21         71          2          0        199         10          2
   56      20         84          1          0        190         10          3
   57      23         75          2        141        305         10          4
   58      11         82          1         91        244         10          8
   59       7         31          1         91        178         10          9
   60       8         36          2        142        279         10         13
   61      17         78          2        141        308         10          4
   62       9         39          2        119        261         10         10
   63       0         47          1         35        124         10         14
   64       6         30          3        142        281         10         13
   65      25         89          2          0        191         10          1
   66      20         71          1         95        169         10          6
   67       6         41          1         91        205         10          9
   68      27         88          1          0        191         10          1
   69      17         79          1         95        171         10          6
   70       5         30          2        142        263         10         13
   71      17         71          1          0        199         10          2
   72       4         32          1         91        184         10          9
   73      24         84          1          0        190         10          3
   74      22         82          1          0        190         10          3
   75      23         81          2          0        199         10          2
   76      20         82          2        141        257         10          4
   77      21         75          4          0        199         10          2
   78       9         39          1         91        207         10          9
   79       4         37         10          0        197         10         12
   80      13         83          1         91        228         10          8
   81       7         49          1         35        137         10         14
   82      20         73          1         95        234         10          6
   83       8         46          1        119        234         10         10
   84       0         37          4         58        223         10         15
