RC108_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20         49        191         10   
    2      22         75         30         30        168         10   
    3      22         85         10         95        152         10   
    4      20         80         40         69        193         10   
    5      20         85         20         40        189         10   
    6      18         75         20         60        159         10   
    7      15         75         20         54        133         10   
    8      15         80         10         67        144         10   
    9      10         35         20         57        154         10   
   10      10         40         30        106        161         10   
   11       8         40         40         33        152         10   
   12       8         45         20         32        148         10   
   13       5         35         10         53        191         10   
   14       5         45         10         35        194         10   
   15       2         40         20         39        163         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      23         81          9         49        476         10          1
    1      17         75         21         30        359         10          2
    2      17         84          1         95        280         10          3
    3      19         77         22         69        390         10          4
    4      21         86          2         40        202         10          5
    5      17         75          9         60        431         10          6
    6      12         79          7         54        191         10          7
    7      15         78          1         67        531         10          8
    8      10         32         10         57        415         10          9
    9      13         38         12        106        518         10         10
   10       4         39         19         33        491         10         11
   11      12         41          1         32        548         10         12
   12       8         36          2         53        555         10         13
   13       5         52          5         35        579         10         14
   14       0         39         15         39        281         10         15
   15      26         84          2         49        581         10          1
   16      20         74          2         60        501         10          6
   17      17         74          1         30        363         10          2
   18       9         31          3         57        507         10          9
   19       8         39         18        106        311         10         10
   20       5         31          2         53        465         10         13
   21      26         86          1         49        257         10          1
   22      14         79          7         54        256         10          7
   23       8         73          2         54        289         10          7
   24      20         71          4         30        386         10          2
   25      12         31          3         57        194         10          9
   26      11         34          1         57        557         10          9
   27       6         39          1         35        568         10         14
   28      25         81         10         40        530         10          5
   29      11         35          1         57        198         10          9
   30      11         35         11         33        274         10         11
   31      15         43          1         33        209         10         11
   32      19         87          5         95        556         10          3
   33      14         30          1         57        415         10          9
   34      16         75         14         69        236         10          4
   35      14         72          1         54        553         10          7
   36      15         84          4         67        249         10          8
   37      15         75          1         69        408         10          4
   38       4         45         11         32        377         10         12
   39       7         44          4         33        540         10         11
   40       8         30          1         57        624         10          9
   41      10         38          2         33        330         10         11
   42      17         73          5         60        241         10          6
   43       1         42          1         35        303         10         14
   44      19         74          1         60        515         10          6
   45       2         34          1         53        614         10         13
   46      23         75          1         30        385         10          2
   47      11         46          2         33        367         10         11
   48      20         88          1         95        596         10          3
   49      24         82          3         49        237         10          1
   50      22         90          1         95        531         10          3
   51      15         79          1         54        337         10          7
   52      16         78          3         40        631         10          5
   53      23         75          1         30        231         10          2
   54      20         83          2         67        533         10          8
   55      17         83          1         95        638         10          3
   56      19         79          2         49        317         10          1
   57      10         41          1         33        322         10         11
   58      25         84          2         40        200         10          5
   59      16         79          2         69        549         10          4
   60      21         75          1         60        445         10          6
   61      24         85          1         49        575         10          1
   62       3         44          1         35        399         10         14
   63      17         78          1         30        377         10          2
   64      23         82          1         95        379         10          3
   65       3         37          2         39        549         10         15
   66      18         74          1         54        299         10          7
   67      18         77          3         67        213         10          8
   68      18         77          1         60        276         10          6
   69      12         44          1         35        497         10         14
   70      11         37          1         53        207         10         13
   71      18         74          1         60        410         10          6
   72      23         81          2         49        234         10          1
   73       9         32          1         53        451         10         13
   74      21         86          3         40        245         10          5
   75      21         74          1         30        567         10          2
   76       8         48          1         35        453         10         14
   77       5         41          1         32        171         10         12
   78       5         40          1         39        529         10         15
   79       5         39          3         53        615         10         13
   80       6         42          6         32        391         10         12
   81      13         76          1         54        588         10          7
   82       2         44          2         39        214         10         15
   83      20         82          1         69        192         10          4
   84       6         44          1         32        564         10         12
