RC105_15_85

15	85

VEHICLE
NUMBER     CAPACITY
  25         200

CLU NO.   XCOORD.    YCOORD.   DEMAND    READY TIME   DUE DATE   SERVICE TIME
    0      40         50          0          0        240          0   
    1      25         85         20         71        191         10   
    2      22         75         30         30        150         10   
    3      22         85         10         64        184         10   
    4      20         80         40        151        161         10   
    5      20         85         20         40        160         10   
    6      18         75         20         96        123         10   
    7      15         75         20         35        155         10   
    8      15         80         10        101        111         10   
    9      10         35         20        101        111         10   
   10      10         40         30        123        144         10   
   11       8         40         40         69         79         10   
   12       8         45         20         32        152         10   
   13       5         35         10        152        162         10   
   14       5         45         10         35        117         10   
   15       2         40         20         68         78         10   
  
CUST NO.  XCOORD.   YCOORD.    DEMAND   READY TIME  DUE DATE   SERVICE TIME  CLUSTER
    0      27         84          1         71        240         10          1
    1      20         75         12         30        124         10          2
    2      23         83          3         64        255         10          3
    3      23         82          8        151        447         10          4
    4      20         94         10         40        340         10          5
    5      23         73         13         96        351         10          6
    6      11         80          8         35        236         10          7
    7      12         82          2        101        224         10          8
    8      11         40         10        101        392         10          9
    9       8         36         23        123        352         10         10
   10      10         41         26         69        283         10         11
   11       6         48         20         32        287         10         12
   12       7         33          4        152        343         10         13
   13       7         41          4         35        179         10         14
   14       2         37         14         68        257         10         15
   15       9         40          1        123        294         10         10
   16      15         75          1         96        182         10          6
   17      10         37          3        123        413         10         10
   18      15         78          1         96        236         10          6
   19       7         34          3        101        360         10          9
   20      15         75          2         35        293         10          7
   21       7         41          2         35        318         10         14
   22      18         71          1         30        186         10          2
   23      22         81         22        151        229         10          4
   24      20         85          6         40        100         10          5
   25      13         76          2         96        320         10          6
   26       3         36          1        152        375         10         13
   27      22         77          2         35        261         10          7
   28      22         77          4        151        380         10          4
   29      10         37          1        101        293         10          9
   30      23         81          3         64        319         10          3
   31      15         76          1         96        283         10          6
   32       8         36          3        101        300         10          9
   33      13         75          3        101        192         10          8
   34      15         76          1         96        354         10          6
   35      10         43          1        123        400         10         10
   36      17         79          2        151        435         10          4
   37      10         73          5         35        195         10          7
   38      19         79          1        151        333         10          4
   39       4         40          1         68        370         10         15
   40      21         85          1         64        195         10          3
   41      19         80          2         71        238         10          1
   42      -2         37          1         68        284         10         15
   43      20         85          1         64        203         10          3
   44      22         74          3         30        297         10          2
   45      17         77          1         96        209         10          6
   46       1         42          1         68        148         10         15
   47      21         88          3         71        393         10          1
   48      10         42          1        123        320         10         10
   49      11         80          1        101        331         10          8
   50      26         86          6         71        146         10          1
   51      17         79          1        151        300         10          4
   52      19         76          1         35        129         10          7
   53      19         74          1         35        269         10          7
   54      22         84          2        151        264         10          4
   55       9         34          1        101        252         10          9
   56       2         42          1         68        251         10         15
   57       3         45          1         35        225         10         14
   58       4         38          1        152        238         10         13
   59      17         69          1         35        163         10          7
   60       6         37          1         68        341         10         15
   61      11         85          2        101        252         10          8
   62       6         34          1        152        409         10         13
   63       7         35          1        152        328         10         13
   64       7         39          1        123        398         10         10
   65       5         36          1        152        328         10         13
   66      21         84          5         71        161         10          1
   67       4         35          2         69        306         10         11
   68      21         80          1         64        225         10          3
   69       6         43          1         35        332         10         14
   70      26         90          3         71        292         10          1
   71      22         72         14         30        292         10          2
   72       7         36          1        152        376         10         13
   73       5         43          5         69        244         10         11
   74      25         86          1         64        206         10          3
   75       4         41          1         35        216         10         14
   76       2         34          1         68        289         10         15
   77       5         42          6         69        326         10         11
   78      13         79          1        101        389         10          8
   79       0         46          1         35        163         10         14
   80       9         37          2        101        238         10          9
   81      22         80          1         40        134         10          5
   82       5         36          1         69        201         10         11
   83      18         85          3         40        216         10          5
   84      12         80          1        101        324         10          8
